Date,Open,High,Low,Close,Adj Close,Volume
2014-02-13,43.299999,43.880001,42.279999,43.590000,38.923859,2600
2014-02-14,43.720001,44.000000,43.410000,43.410000,38.763130,2500
2014-02-18,43.900002,44.540001,43.410000,44.540001,39.772160,15400
2014-02-19,44.139999,45.520000,43.709999,43.709999,39.031006,18100
2014-02-20,44.459999,44.799999,43.840000,44.639999,39.861454,10900
2014-02-21,44.860001,45.980000,44.590000,45.340000,40.486523,30600
2014-02-24,44.990002,46.450001,44.990002,46.080002,41.147312,29600
2014-02-25,45.900002,46.599998,45.900002,46.080002,41.147312,22500
2014-02-26,46.599998,47.400002,46.099998,47.060001,42.022404,15800
2014-02-27,47.099998,48.680000,47.099998,48.209999,43.049309,10300
2014-02-28,48.209999,49.689999,47.700001,48.910000,43.674370,18900
2014-03-03,48.599998,50.810001,47.700001,50.810001,45.370983,17200
2014-03-04,51.220001,55.000000,51.220001,54.430000,48.603477,24700
2014-03-05,53.590000,53.930000,52.240002,53.419998,47.701595,12100
2014-03-06,53.419998,54.200001,52.900002,53.450001,47.728386,7300
2014-03-07,53.610001,53.700001,52.450001,53.270000,47.567646,9400
2014-03-10,53.220001,53.790001,52.599998,53.700001,47.951622,23200
2014-03-11,53.230000,53.310001,49.619999,50.389999,44.995937,17200
2014-03-12,50.500000,50.779999,47.299999,48.869999,43.638649,19100
2014-03-13,48.830002,50.299999,48.400002,49.889999,44.549461,23400
2014-03-14,49.950001,50.470001,49.250000,49.869999,44.531609,7900
2014-03-17,49.959999,50.630001,49.029999,50.040001,44.683411,18200
2014-03-18,49.880001,50.520000,49.700001,50.410000,45.013794,10100
2014-03-19,49.880001,50.200001,49.570000,49.740002,44.415531,6800
2014-03-20,49.910000,50.669998,49.389999,49.700001,44.379807,19400
2014-03-21,49.990002,52.980000,49.990002,51.980000,46.415730,32500
2014-03-24,51.889999,52.000000,50.959999,51.459999,45.951408,9500
2014-03-25,51.869999,51.869999,51.250000,51.830002,46.281788,10900
2014-03-26,52.799999,52.980000,50.500000,51.330002,45.835323,22000
2014-03-27,51.750000,51.900002,50.660000,51.049999,45.585289,14400
2014-03-28,50.880001,50.880001,46.560001,48.910000,43.674370,23900
2014-03-31,49.070000,50.279999,49.070000,49.689999,44.370872,12500
2014-04-01,49.990002,50.599998,49.610001,50.540001,45.129883,12900
2014-04-02,50.500000,50.930000,50.119999,50.119999,44.754845,7200
2014-04-03,50.150002,50.290001,49.500000,49.500000,44.201210,10200
2014-04-04,49.680000,49.680000,47.709999,48.009998,42.870712,16200
2014-04-07,47.680000,47.750000,46.150002,47.330002,42.263504,28100
2014-04-08,47.349998,48.240002,47.349998,48.040001,42.897495,10400
2014-04-09,48.450001,49.430000,48.430000,48.619999,43.415409,13800
2014-04-10,48.740002,48.740002,46.459999,46.730000,41.727737,15700
2014-04-11,46.500000,46.650002,44.669998,45.950001,41.031227,14400
2014-04-14,46.439999,46.980000,45.580002,46.570000,41.584854,13400
2014-04-15,46.349998,46.410000,44.070000,45.470001,40.602612,19800
2014-04-16,46.110001,46.110001,44.910000,45.340000,40.486523,10100
2014-04-17,45.279999,45.700001,44.250000,45.700001,40.807995,14600
2014-04-21,45.740002,47.400002,45.209999,46.189999,41.245525,13200
2014-04-22,46.099998,47.110001,45.880001,46.889999,41.870605,14000
2014-04-23,46.560001,47.770000,46.560001,46.939999,41.915253,12700
2014-04-24,47.410000,47.799999,46.919998,46.980000,41.950966,7200
2014-04-25,47.049999,47.049999,44.900002,45.610001,40.727623,13600
2014-04-28,45.939999,46.990002,45.759998,46.009998,41.084808,7500
2014-04-29,46.250000,46.250000,45.099998,45.799999,40.897282,7500
2014-04-30,45.200001,45.599998,44.279999,44.299999,39.557846,11200
2014-05-01,44.419998,44.459999,40.790001,41.020000,36.628963,15800
2014-05-02,41.029999,41.200001,38.340000,38.700001,34.557304,24600
2014-05-05,38.680000,40.900002,38.509998,38.610001,34.476948,14200
2014-05-06,40.299999,44.400002,39.650002,43.029999,38.423801,29100
2014-05-07,41.599998,42.009998,39.900002,41.680000,37.218315,22300
2014-05-08,41.880001,43.689999,41.880001,42.540001,37.986256,15600
2014-05-09,42.230000,43.700001,41.900002,43.000000,38.397007,18600
2014-05-12,43.880001,45.389999,43.700001,45.389999,40.531170,13100
2014-05-13,45.500000,46.090000,44.419998,44.419998,39.665009,18700
2014-05-14,44.560001,45.290001,41.790001,41.790001,37.316536,19700
2014-05-15,41.790001,41.810001,40.099998,40.610001,36.262856,14500
2014-05-16,40.750000,43.130001,39.980000,42.939999,38.343433,14700
2014-05-19,42.730000,44.900002,42.529999,44.099998,39.379265,15700
2014-05-20,44.250000,44.369999,42.099998,42.799999,38.218426,25600
2014-05-21,42.919998,44.349998,42.919998,43.130001,38.513103,15600
2014-05-22,43.619999,43.900002,42.939999,43.900002,39.200676,18500
2014-05-23,43.930000,44.869999,43.880001,44.549999,39.781090,15100
2014-05-27,44.930000,45.889999,44.799999,45.450001,40.584751,11500
2014-05-28,44.889999,47.750000,44.889999,47.090000,42.049194,15200
2014-05-29,47.500000,47.580002,45.599998,46.610001,41.620575,12600
2014-05-30,46.720001,46.720001,45.610001,46.189999,41.245525,14300
2014-06-02,46.009998,46.380001,44.599998,45.080002,40.254364,10300
2014-06-03,44.610001,44.610001,42.400002,42.730000,38.155914,4500
2014-06-04,42.369999,42.529999,40.799999,41.500000,37.057583,6500
2014-06-05,41.369999,41.990002,41.200001,41.990002,37.495132,6900
2014-06-06,42.400002,43.189999,42.200001,43.189999,38.566669,4500
2014-06-09,42.500000,43.400002,42.500000,43.400002,38.754192,3500
2014-06-10,43.500000,43.970001,42.220001,43.560001,38.897072,8500
2014-06-11,43.160000,44.270000,42.669998,42.990002,38.388084,5300
2014-06-12,43.160000,43.160000,41.709999,42.020000,37.521923,3800
2014-06-13,42.110001,42.110001,40.990002,41.610001,37.155811,5800
2014-06-16,41.250000,41.250000,38.689999,39.380001,35.164524,22600
2014-06-17,39.500000,39.759998,38.790001,39.320000,35.110939,15200
2014-06-18,38.799999,39.340000,37.400002,37.959999,33.896515,12400
2014-06-19,38.720001,39.580002,38.430000,38.910000,34.744827,8400
2014-06-20,39.310001,39.740002,37.799999,38.590000,34.459087,29700
2014-06-23,38.450001,40.509998,37.330002,38.560001,34.432297,21600
2014-06-24,38.320000,39.220001,37.709999,38.200001,34.110828,17300
2014-06-25,37.820000,39.090000,36.759998,37.330002,33.333969,20700
2014-06-26,37.349998,37.900002,36.810001,37.740002,33.700089,12200
2014-06-27,37.709999,41.520000,37.709999,41.520000,37.075443,109400
2014-06-30,41.310001,42.820000,41.009998,42.720001,38.146984,12400
2014-07-01,42.759998,43.919998,41.639999,42.540001,37.986256,21700
2014-07-02,42.240002,43.349998,42.240002,42.860001,38.271999,5900
2014-07-03,43.650002,43.650002,41.119999,41.130001,36.727192,11700
2014-07-07,41.000000,41.410000,38.770000,39.540001,35.307396,16800
2014-07-08,39.310001,39.570000,38.169998,39.419998,35.200237,8700
2014-07-09,39.000000,39.700001,38.950001,39.490002,35.442566,2400
2014-07-10,38.860001,39.250000,38.270000,38.779999,34.805328,4800
2014-07-11,38.779999,39.799999,37.959999,38.939999,34.948940,5100
2014-07-14,39.230000,40.480000,38.310001,38.650002,34.688660,6200
2014-07-15,38.279999,39.419998,38.279999,39.419998,35.379742,3500
2014-07-16,39.349998,39.349998,37.779999,37.820000,33.943729,7100
2014-07-17,37.790001,38.919998,37.599998,37.660000,33.800125,4800
2014-07-18,37.330002,38.110001,37.240002,38.110001,34.204010,12400
2014-07-21,37.750000,39.389999,37.750000,38.419998,34.482227,8700
2014-07-22,38.500000,39.320000,37.880001,38.380001,34.446339,5400
2014-07-23,38.790001,38.860001,38.000000,38.000000,34.105270,3600
2014-07-24,37.860001,38.980000,37.430000,37.730000,33.862957,23500
2014-07-25,37.900002,38.950001,37.209999,37.689999,33.827042,9500
2014-07-28,37.720001,37.959999,37.400002,37.810001,33.934757,6800
2014-07-29,38.240002,38.240002,37.500000,37.700001,33.836033,5400
2014-07-30,38.060001,38.099998,37.500000,37.520000,33.674477,6200
2014-07-31,37.560001,37.590000,36.000000,36.000000,32.310268,14500
2014-08-01,36.299999,36.299999,35.650002,36.130001,32.426945,8400
2014-08-04,36.049999,36.200001,35.720001,35.720001,32.058960,10700
2014-08-05,35.700001,36.200001,35.480000,36.080002,32.382072,9800
2014-08-06,36.060001,37.040001,36.000000,36.810001,33.037247,5900
2014-08-07,38.000000,38.000000,36.799999,36.900002,33.118019,4700
2014-08-08,36.810001,37.669998,36.580002,36.580002,32.830818,9700
2014-08-11,36.720001,37.139999,36.349998,36.349998,32.624390,3300
2014-08-12,36.310001,36.549999,36.310001,36.480000,32.741070,2100
2014-08-13,36.320000,36.810001,36.299999,36.480000,32.741070,6000
2014-08-14,36.700001,37.410000,36.540001,36.919998,33.135971,5600
2014-08-15,37.430000,37.900002,37.049999,37.480000,33.638577,6000
2014-08-18,38.000000,38.520000,36.689999,38.520000,34.571983,4300
2014-08-19,38.480000,38.480000,37.790001,37.799999,33.925781,4400
2014-08-20,37.930000,38.150002,36.830002,37.770000,33.898849,5600
2014-08-21,37.529999,37.990002,36.919998,37.740002,33.871925,5000
2014-08-22,39.130001,39.200001,38.000000,38.490002,34.545059,11200
2014-08-25,38.250000,39.419998,38.000000,38.799999,34.823284,9600
2014-08-26,38.779999,38.900002,38.400002,38.790001,34.814312,7600
2014-08-27,38.860001,38.980000,38.650002,38.650002,34.688660,2000
2014-08-28,38.540001,38.669998,37.330002,37.610001,33.755253,5100
2014-08-29,37.599998,38.279999,37.500000,38.029999,34.132206,1700
2014-09-02,37.270000,38.029999,37.259998,37.650002,33.791149,4700
2014-09-03,38.180000,38.189999,37.560001,37.560001,33.710377,5300
2014-09-04,37.549999,37.930000,37.279999,37.599998,33.746269,3700
2014-09-05,37.509998,38.689999,37.490002,37.700001,33.836033,17500
2014-09-08,38.009998,38.450001,37.740002,38.430000,34.491199,4800
2014-09-09,37.820000,38.380001,37.610001,37.610001,33.755253,3100
2014-09-10,38.230000,38.900002,37.820000,38.900002,34.913029,5000
2014-09-11,38.860001,38.900002,38.139999,38.450001,34.509159,8900
2014-09-12,38.700001,38.700001,37.450001,37.459999,33.620628,4800
2014-09-15,38.750000,38.750000,37.459999,37.529999,33.683449,11500
2014-09-16,37.700001,38.000000,37.400002,37.459999,33.620628,5400
2014-09-17,37.689999,38.500000,37.400002,38.470001,34.527103,4100
2014-09-18,38.410000,38.410000,37.599998,37.599998,33.746269,2000
2014-09-19,37.599998,38.189999,37.410000,37.500000,33.656521,17100
2014-09-22,37.500000,38.520000,37.500000,37.750000,33.880905,5400
2014-09-23,37.840000,38.990002,37.840000,38.160000,34.248882,7800
2014-09-24,38.549999,39.000000,38.009998,38.980000,34.984837,3100
2014-09-25,38.919998,40.980000,37.090000,37.419998,33.584732,7100
2014-09-26,37.779999,37.779999,37.220001,37.520000,33.674477,3000
2014-09-29,37.090000,37.090000,37.040001,37.040001,33.243668,2300
2014-09-30,37.020000,37.509998,33.580002,33.580002,30.138296,23600
2014-10-01,34.709999,36.099998,34.709999,35.009998,31.610003,18600
2014-10-02,35.250000,35.820000,35.250000,35.820000,32.341335,3600
2014-10-03,36.160000,36.330002,36.160000,36.330002,32.801815,1700
2014-10-06,35.520000,35.599998,35.500000,35.509998,32.061440,2100
2014-10-07,35.549999,35.950001,35.549999,35.549999,32.097565,5000
2014-10-08,35.500000,36.500000,35.500000,35.810001,32.332306,3400
2014-10-09,36.360001,36.360001,34.619999,35.180000,31.763493,2900
2014-10-10,34.900002,34.900002,34.639999,34.639999,31.275928,2100
2014-10-13,35.349998,35.349998,34.570000,34.570000,31.212727,1900
2014-10-14,36.360001,36.389999,35.310001,36.090000,32.585114,3700
2014-10-15,35.500000,37.669998,34.750000,36.689999,33.126846,6000
2014-10-16,36.959999,37.500000,36.959999,37.500000,33.858177,1600
2014-10-17,38.250000,39.500000,38.070000,38.070000,34.372829,2800
2014-10-20,37.980000,39.770000,37.700001,38.360001,34.634674,2400
2014-10-21,39.750000,39.750000,38.410000,39.000000,35.212498,2000
2014-10-22,39.230000,39.500000,37.799999,37.799999,34.129044,3100
2014-10-23,38.930000,39.000000,37.560001,38.980000,35.194450,3900
2014-10-24,39.490002,39.490002,39.490002,39.490002,35.654930,1300
2014-10-27,38.869999,38.869999,38.020000,38.020000,34.327682,1300
2014-10-28,39.110001,39.750000,39.020000,39.660000,35.808422,3900
2014-10-29,38.119999,39.250000,38.080002,39.250000,35.438229,1800
2014-10-30,39.250000,41.099998,38.220001,40.700001,36.747414,7800
2014-10-31,41.099998,41.099998,40.029999,40.099998,36.205681,7100
2014-11-03,39.130001,41.099998,39.130001,40.889999,36.918964,2500
2014-11-04,39.570000,41.080002,39.570000,40.430000,36.503635,3500
2014-11-05,41.080002,41.320000,41.049999,41.240002,37.234970,2300
2014-11-06,40.250000,41.150002,40.230000,41.150002,37.153717,2800
2014-11-07,41.980000,41.980000,40.189999,41.849998,37.785732,3200
2014-11-10,41.869999,42.799999,40.049999,42.799999,38.643478,3300
2014-11-11,42.799999,44.490002,42.590000,42.599998,38.462898,16400
2014-11-12,41.910000,42.900002,41.910000,42.900002,38.733765,1300
2014-11-13,42.849998,42.849998,42.849998,42.849998,38.688614,800
2014-11-14,43.980000,43.980000,41.020000,41.139999,37.144680,4400
2014-11-17,42.070000,42.070000,38.490002,40.029999,36.142479,3100
2014-11-18,39.950001,39.990002,38.330002,39.990002,36.106369,1900
2014-11-19,39.799999,39.889999,39.029999,39.790001,35.925785,4700
2014-11-20,39.250000,40.070000,39.250000,39.250000,35.438229,3600
2014-11-21,40.009998,40.779999,39.599998,40.110001,36.214714,6300
2014-11-24,39.889999,40.730000,39.889999,40.730000,36.774494,2500
2014-11-25,41.980000,41.980000,40.500000,41.130001,37.135666,5900
2014-11-26,41.020000,41.270000,40.400002,41.150002,37.153717,8500
2014-11-28,40.840000,40.840000,40.020000,40.020000,36.133457,1700
2014-12-01,39.500000,39.500000,38.959999,38.990002,35.203484,2900
2014-12-02,39.009998,39.250000,38.740002,39.250000,35.438229,3000
2014-12-03,39.250000,39.939999,39.180000,39.240002,35.429211,4300
2014-12-04,39.980000,40.450001,38.110001,38.110001,34.408947,2900
2014-12-05,38.110001,39.029999,38.110001,38.900002,35.122219,2500
2014-12-08,39.200001,39.540001,39.009998,39.080002,35.284744,2400
2014-12-09,39.080002,39.959999,38.840000,39.889999,36.016079,8600
2014-12-10,39.889999,40.330002,39.500000,39.650002,35.799374,4800
2014-12-11,38.950001,41.700001,38.950001,41.049999,37.251320,3600
2014-12-12,40.299999,42.000000,40.049999,40.369999,36.634258,5100
2014-12-15,39.660000,40.740002,39.130001,39.380001,35.735870,2200
2014-12-16,39.599998,40.959999,39.540001,39.799999,36.117001,5000
2014-12-17,40.509998,41.099998,40.439999,41.000000,37.205956,5700
2014-12-18,41.009998,43.180000,40.730000,43.180000,39.184223,8800
2014-12-19,42.869999,42.869999,41.220001,42.540001,38.603447,15800
2014-12-22,41.299999,42.500000,41.299999,42.020000,38.131557,2200
2014-12-23,42.430000,45.490002,42.029999,42.500000,38.567142,30200
2014-12-24,42.500000,42.650002,41.759998,41.759998,37.895634,9800
2014-12-26,41.799999,43.970001,41.799999,43.970001,39.901108,900
2014-12-29,43.660000,43.900002,42.430000,43.900002,39.837597,3600
2014-12-30,43.169998,44.000000,42.520000,44.000000,39.928337,1500
2014-12-31,43.349998,44.130001,41.410000,43.480000,39.456459,10400
2015-01-02,42.980000,43.740002,42.980000,43.470001,39.447388,1400
2015-01-05,44.110001,45.610001,43.000000,43.000000,39.020870,4500
2015-01-06,43.580002,44.180000,42.410000,42.619999,38.676033,3800
2015-01-07,43.110001,44.599998,43.000000,43.700001,39.656101,1200
2015-01-08,43.689999,43.700001,43.000000,43.570000,39.538132,3200
2015-01-09,43.000000,43.049999,42.990002,43.049999,39.066250,1000
2015-01-12,42.259998,43.980000,42.259998,42.779999,38.821236,1500
2015-01-13,42.220001,43.000000,42.040001,42.360001,38.440102,4300
2015-01-14,42.000000,42.349998,41.020000,42.250000,38.340279,1900
2015-01-15,41.779999,42.500000,41.779999,42.150002,38.249538,3000
2015-01-16,41.860001,42.980000,41.560001,42.869999,38.902908,5000
2015-01-20,42.459999,42.459999,41.459999,41.590000,37.741356,3900
2015-01-21,41.099998,41.099998,40.020000,40.189999,36.470913,1200
2015-01-22,40.000000,40.990002,40.000000,40.770000,36.997246,4600
2015-01-23,41.099998,41.099998,41.099998,41.099998,37.296700,500
2015-01-26,41.099998,41.200001,40.009998,40.900002,37.115204,4800
2015-01-27,40.900002,42.930000,40.900002,41.990002,38.104347,3800
2015-01-28,42.900002,44.389999,42.810001,43.009998,39.029945,5000
2015-01-29,43.369999,44.410000,40.580002,42.689999,38.739559,22400
2015-01-30,42.169998,42.169998,40.660000,40.669998,36.906490,1600
2015-02-02,41.000000,41.000000,40.000000,40.029999,36.325714,10200
2015-02-03,40.580002,42.549999,40.130001,40.500000,36.752224,28100
2015-02-04,40.500000,41.849998,40.009998,40.009998,36.307560,16100
2015-02-05,41.389999,41.439999,40.250000,40.680000,36.915569,1800
2015-02-06,40.669998,40.669998,40.669998,40.669998,36.906490,1600
2015-02-09,41.049999,41.049999,40.889999,40.889999,37.106133,1500
2015-02-10,39.880001,39.880001,39.880001,39.880001,36.189598,1400
2015-02-11,39.770000,41.470001,39.750000,39.919998,36.225895,11100
2015-02-12,40.169998,40.970001,40.169998,40.419998,36.679623,5400
2015-02-13,40.990002,41.200001,40.680000,40.680000,36.915569,2700
2015-02-17,40.200001,41.570000,39.939999,40.189999,36.470913,5800
2015-02-18,40.470001,41.099998,40.470001,40.840000,37.060764,1500
2015-02-19,41.070000,41.959999,40.950001,41.959999,38.077110,3000
2015-02-20,42.099998,44.369999,41.349998,42.090000,38.195087,14100
2015-02-23,41.430000,43.980000,40.130001,42.029999,38.140636,11400
2015-02-24,42.910000,43.430000,41.720001,43.230000,39.229595,4300
2015-02-25,42.950001,43.430000,40.040001,40.990002,37.196880,16800
2015-02-26,41.660000,41.709999,40.820000,40.860001,37.078899,2800
2015-02-27,40.740002,41.330002,39.930000,39.980000,36.280334,4300
2015-03-02,41.189999,41.189999,40.049999,40.959999,37.169655,2700
2015-03-03,40.340000,41.509998,40.340000,40.730000,36.960934,10500
2015-03-04,40.500000,41.450001,39.040001,39.110001,35.490849,8800
2015-03-05,39.759998,39.810001,38.849998,39.000000,35.391022,12800
2015-03-06,39.000000,40.450001,38.750000,39.939999,36.244041,16100
2015-03-09,39.930000,40.520000,39.020000,40.200001,36.479992,7600
2015-03-10,39.900002,40.380001,39.900002,40.000000,36.298489,1300
2015-03-11,40.849998,41.000000,40.160000,40.360001,36.625183,3800
2015-03-12,40.709999,41.180000,40.419998,41.180000,37.369301,3300
2015-03-13,42.119999,42.119999,40.750000,40.980000,37.187801,1400
2015-03-16,41.299999,41.599998,41.299999,41.340000,37.514488,1200
2015-03-17,42.009998,42.880001,42.009998,42.669998,38.721409,1800
2015-03-18,43.270000,43.270000,43.000000,43.169998,39.175140,1600
2015-03-19,43.310001,43.400002,42.130001,42.509998,38.576210,2100
2015-03-20,42.520000,43.299999,42.520000,42.750000,38.794018,7400
2015-03-23,43.299999,43.700001,42.750000,42.980000,39.002728,6100
2015-03-24,43.599998,44.009998,43.430000,43.549999,39.519985,1400
2015-03-25,43.470001,43.500000,43.000000,43.000000,39.020870,1900
2015-03-26,43.000000,43.500000,43.000000,43.000000,39.020870,2500
2015-03-27,43.139999,43.750000,43.000000,43.560001,39.529060,6000
2015-03-30,43.750000,44.709999,43.750000,44.389999,40.282249,3900
2015-03-31,44.000000,44.540001,43.320000,44.540001,40.418373,2600
2015-04-01,43.150002,43.150002,41.029999,41.900002,38.194176,7900
2015-04-02,41.930000,41.930000,41.099998,41.259998,37.610775,2400
2015-04-06,40.650002,42.970001,40.650002,42.939999,39.142193,7200
2015-04-07,42.990002,42.990002,40.790001,41.000000,37.373779,2300
2015-04-08,40.939999,42.779999,40.680000,41.639999,37.957169,21000
2015-04-09,41.189999,41.639999,41.169998,41.639999,37.957169,1700
2015-04-10,41.599998,41.599998,41.099998,41.099998,37.464939,500
2015-04-13,41.520000,41.599998,39.930000,39.980000,36.443993,8200
2015-04-14,40.360001,40.500000,39.610001,40.180000,36.626297,6500
2015-04-15,40.240002,40.950001,39.980000,40.950001,37.328201,8000
2015-04-16,40.820000,41.740002,40.820000,40.930000,37.309967,3200
2015-04-17,40.660000,40.910000,40.189999,40.189999,36.635414,6900
2015-04-20,40.910000,41.209999,40.590000,41.189999,37.546967,2700
2015-04-21,40.820000,41.680000,40.759998,41.200001,37.556080,2300
2015-04-22,41.750000,41.750000,40.470001,41.470001,37.802208,1200
2015-04-23,38.709999,40.900002,38.709999,40.700001,37.100304,4800
2015-04-24,41.070000,41.110001,40.189999,40.500000,36.917999,1400
2015-04-27,40.950001,40.950001,39.619999,39.709999,36.197868,4300
2015-04-28,40.590000,41.250000,40.500000,40.500000,36.917999,2000
2015-04-29,41.400002,41.400002,39.900002,39.900002,36.371063,2200
2015-04-30,39.750000,40.799999,39.639999,39.990002,36.453110,12100
2015-05-01,40.459999,41.230000,39.650002,40.709999,37.109428,6000
2015-05-04,40.590000,41.380001,40.369999,40.630001,37.036503,3900
2015-05-05,40.299999,41.720001,39.509998,40.930000,37.309967,5400
2015-05-06,40.720001,41.200001,40.500000,40.880001,37.264393,7000
2015-05-07,39.990002,41.750000,39.990002,41.080002,37.446709,8400
2015-05-08,41.400002,41.779999,40.720001,41.549999,37.875126,6100
2015-05-11,41.160000,41.259998,40.150002,40.759998,37.154999,2600
2015-05-12,40.799999,41.049999,40.000000,40.560001,36.972687,2900
2015-05-13,40.490002,40.500000,39.000000,39.000000,35.550659,7700
